bfd6b891-bf68-11e5-be11-22000b9884dc	browser	2015-07-19 06:24:19	pageview	NULL	3bbef220-a96c-11e5-be11-22000b9884dc		657933	146743	Direct		"Visited in the last month", "Season Ticket Holders Who Have a Profile"	de		62.203.131.36	47	8			Switzerland	CH	Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0	NULL		Firefox	39.0	Windows XP	"Visited in the last month", "Season Ticket Holders Who Have a Profile"	de	1961-10-21	Female			Allschwil		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6b8e8-bf68-11e5-be11-22000b9884dc	browser	2015-07-19 06:22:53	pageview	NULL	3bbef220-a96c-11e5-be11-22000b9884dc		657938	146743	Referral		"Visited in the last month", "Season Ticket Holders Who Have a Profile"	de		62.203.131.36	47	8			Switzerland	CH	Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0	NULL		Firefox	39.0	Windows XP	"Visited in the last month", "Season Ticket Holders Who Have a Profile"	de	1961-10-21	Female			Allschwil		CH			false	false	false	http://www.fcb.ch/de-CH/News/2015/07/17/Es-geht-wieder-los-Der-FCB-trifft-auf-den-FC-Vaduz	DESKTOP
bfd6b94d-bf68-11e5-be11-22000b9884dc	browser	2015-06-12 10:56:37	pageview	NULL	NULL		124807	3	Social Media		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	https://www.facebook.com/	DESKTOP
bfd6b9a7-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 08:54:13	pageview	NULL	NULL		151203	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6ba01-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 08:53:38	pageview	NULL	NULL		151203	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6ba58-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 08:53:50	pageview	NULL	NULL		151203	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6bab6-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 08:53:56	pageview	NULL	NULL		151203	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Teams/1-Mannschaft#TeamFoto	DESKTOP
bfd6bb0c-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 08:53:43	pageview	NULL	NULL		151203	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6bb62-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:15:07	pageview	NULL	NULL		151406	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6bbbc-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:17:26	pageview	NULL	NULL		151406	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
